pleasant[j],4.63821565176
enjoyment[n],4.53187944663
companionable[j],4.35732577671
pleasanter[j],4.35142082862
enjoyable[j],4.32807754929
genial[j],4.25295783664
pleasantest[j],4.23771053442
delightful[j],4.22180965079
delight[v],4.14633682737
congenial[j],4.1062276711
contented[j],4.02521158028
sociable[j],4.01871879457
happy[j],4.01673822865
enviable[j],4.01402102569
envy[v],4.01002204759
agreeable[j],3.98204060054
ease[n],3.97755852469
pleasanter[r],3.97576501219
pleasure[n],3.96277582653
happiest[j],3.94707571879
leisure[n],3.94131080221
partake[v],3.93830717093
good-fellowship[n],3.88452132633
fonder[n],3.85683440352
well-earned[j],3.83855946488
affluence[n],3.82716063285
recreation[n],3.82380667761
luxurious[j],3.81554160018
favored[j],3.81204480465
cheerful[j],3.79160102023
entertainer[n],3.76343240975
relish[v],3.76069476867
grateful[j],3.76060481689
pleasantness[n],3.75660095804
pleasantly[r],3.73924980179
gaiety[n],3.7363655884
entertaining[j],3.7288167814
happily[r],3.71505241066
enliven[v],3.7060948811
healthful[j],3.70042987518
busier[j],3.69403322506
grudge[v],3.68952466939
new-found[j],3.6865546084
convivial[j],3.68349043253
light-hearted[j],3.6510050442
gayety[n],3.65069623195
amenity[n],3.64562506088
fortunate[j],3.6367408948
sight-seeing[n],3.63175535312
companionship[n],3.6308030711
blas[j],3.61842664858
envied[j],3.61558599524
hugely[r],3.61187262452
favorite[j],3.60959176499
happier[j],3.60854450745
livelier[j],3.60844025512
charm[v],3.60188825893
contentment[n],3.59848965559
delighted[j],3.59256995998
begrudge[v],3.58776372452
patronize[v],3.58753296566
amusement[n],3.58572947941
zest[n],3.57992862865
hum-drum[j],3.57837970688
endear[v],3.57128148509
luxury[n],3.57017350717
chatty[j],3.56881128357
promising[j],3.55987510197
comfort[n],3.54240657691
good[j],3.52440548834
forego[v],3.5201658325
revel[v],3.51457999706
welcome[j],3.51327275168
good-will[n],3.51321608876
unambitious[j],3.50866507739
unalloyed[j],3.50829146313
lavish[j],3.50353389506
immensely[r],3.50264118974
laziest[j],3.50259045071
appreciative[j],3.50233777177
sociability[n],3.49871745759
cheerfulness[n],3.49762318243
heartier[j],3.4941460674
outdoors[n],3.48032257521
refresh[v],3.47846338118
jollity[n],3.4784167032
live[v],3.47683416782
plenty[n],3.46998691198
exuberant[j],3.46970864334
carefree[j],3.46945337714
brimful[j],3.46903594523
always[r],3.46820534988
amazingly[r],3.46235937009
plenty[r],3.46056474074
conversationalist[n],3.4605260442
afford[v],3.45369245147
old-time[j],3.4516266709
taste[v],3.44601654298
second-rate[j],3.44445635429
unspoiled[j],3.44333302487
patronise[v],3.44158322957
home-like[j],3.44063171169
bask[v],3.44037980074
merry-makings[n],3.43893812368
hospitable[j],3.43697526062
exhilarating[j],3.43588574432
ramble[v],3.43386934729
fireside[n],3.43375444155
quietness[n],3.43292498345
chary[j],3.42973013164
best-natured[j],3.42166712266
prosper[v],3.42048911911
refreshment[n],3.41891706036
unappreciated[j],3.41883357317
delightfully[r],3.41820980714
conducive[j],3.417251604
unfailing[j],3.41617180331
bountiful[j],3.41167568479
frugal[j],3.40910430905
flatter[v],3.40764162008
accustom[v],3.40472082349
wholesome[j],3.40376002626
good-humor[n],3.40088794271
amiable[j],3.40021438938
sight-seeing[j],3.39717158372
accustomed[j],3.39548626336
hospitality[n],3.39542540062
satisfying[j],3.3927326708
favoured[j],3.39260353842
geniality[n],3.39119638832
greatest[j],3.3911940707
warmth[n],3.39061490347
pall[v],3.39049439073
gayer[n],3.38896120983
ours[j],3.38429063372
freest[j],3.38402659404
sharer[n],3.38381437715
kindlier[j],3.37754118678
sleighing[j],3.37252641256
refreshing[j],3.37162471635
good-humour[n],3.36986800949
well-mannered[j],3.36726550919
junketing[n],3.3641819701
relish[n],3.36277766223
healthier[j],3.36088575743
court[v],3.35985004237
exhilarate[v],3.35909077433
rejoice[v],3.35731096778
delectation[n],3.35610539197
fond[j],3.35108927424
feast[v],3.35089599142
heyday[n],3.35004971099
pleasure-seeker[n],3.34929194702
whole-souled[j],3.34916002894
monopolize[v],3.3486508847
happiness[n],3.34684215791
thankful[j],3.34582154353
pleased[j],3.34544537473
flattered[j],3.34392991057
entertainment[n],3.34198888661
uncongenial[j],3.33802976047
joviality[n],3.33412740264
gratification[n],3.33282506325
out-door[j],3.32790399979
treat[n],3.32496970038
unbounded[j],3.32295391829
ramble[n],3.32010601085
modest[j],3.31878502998
inexhaustible[j],3.31525046196
jaunt[n],3.31307867481
engaging[j],3.31020713579
conviviality[n],3.30697847578
cater[v],3.30382316579
home-feeling[n],3.30145910335
thrive[v],3.30131976855
quietest[j],3.29725740027
well-behaved[j],3.2971896845
congratulate[v],3.294272932
unsociable[j],3.29372466659
conversable[j],3.29272000674
novel-reader[j],3.2881986693
luxuriate[v],3.28812256388
jolly[j],3.28512429112
open-air[j],3.28413193932
pleasanter[n],3.28097827342
open-handed[j],3.28072079628
merrier[n],3.28057508022
heartily[r],3.27987536484
charming[j],3.2756915095
boast[v],3.27519205831
hearty[j],3.27176249081
lionize[v],3.27015407226
pastime[n],3.26760183133
golfing[n],3.26361110602
chearful[j],3.26321487603
generous[j],3.26226237828
new-yorker[n],3.26178147462
content[j],3.25958292506
healthier[r],3.25929701777
regale[v],3.25879003149
home-loving[j],3.25796805791
bostonian[n],3.256182443
monopolise[v],3.25616007739
sea-air[n],3.25299753938
sprightly[j],3.2525963874
partook[n],3.24636896033
healthiest[j],3.24604413845
assure[v],3.24474780557
self-congratulation[n],3.24340076247
alluring[j],3.24299321812
jovial[j],3.23917759184
likeable[j],3.23805953455
favorite[n],3.23795777841
unassuming[j],3.23593204976
prefer[v],3.23452797665
delectable[j],3.23397096509
goodwill[n],3.23373462638
gratify[v],3.23217025171
festive[j],3.23157670076
benefit[v],3.23095946715
care-free[j],3.23079987815
open-hearted[j],3.22905381394
unequaled[j],3.22869711723
seldom[r],3.22785563523
unexciting[j],3.22772094233
natured[j],3.22594199312
well-spent[j],3.22548881765
indeed[r],3.22429568899
indulge[v],3.22306459959
easy-going[j],3.22224310572
supremely[r],3.221346352
plenty[j],3.21991951198
abroad[r],3.21866832038
fascinating[j],3.21668948774
repast[n],3.21665063873
attractive[j],3.21366923221
well-conditioned[j],3.21332720396
boon[n],3.21259185462
fonder[j],3.21099112343
sportsman[n],3.21094400486
town-bred[j],3.20996029614
coterie[n],3.20888242775
freshness[n],3.20884678215
