0,0.0,-RRB[N]
0,0.0,-rrb[N]
0,0.0,/italics[J]
0,0.0,/italics[V]
0,0.0,a-clock[N]
1,6.667111140742716E-5,aback[R]
0,0.0,abandon[V]
1,6.667111140742716E-5,abandonment[N]
2,1.3334222281485432E-4,abbandonata[N]
8,5.333688912594173E-4,abbe[N]
15,0.0010000666711114075,abbey[N]
1,6.667111140742716E-5,abbisso[N]
0,0.0,abdella[N]
0,0.0,abdicate[V]
0,0.0,abelard[V]
0,0.0,abeyance[N]
0,0.0,abhorrence[N]
1,6.667111140742716E-5,abhorrent[J]
0,0.0,abide[V]
1,6.667111140742716E-5,abiding-place[N]
5,3.333555570371358E-4,ability[N]
1,6.667111140742716E-5,able-bodied[J]
18,0.0012000800053336889,able[J]
4,2.6668444562970864E-4,ably[R]
0,0.0,abnormal[J]
0,0.0,abode[N]
0,0.0,abominable[J]
0,0.0,abomination[N]
1,6.667111140742716E-5,abound[V]
1,6.667111140742716E-5,above-named[J]
0,0.0,abraham[N]
0,0.0,abridged[J]
3,2.000133342222815E-4,abroad[R]
1,6.667111140742716E-5,abruptly[R]
0,0.0,abruzzo[N]
3,2.000133342222815E-4,absence[N]
2,1.3334222281485432E-4,absent[J]
2,1.3334222281485432E-4,absolute[J]
3,2.000133342222815E-4,absolutely[R]
2,1.3334222281485432E-4,absorb[V]
0,0.0,absorption[N]
0,0.0,abstain[V]
0,0.0,abstract[J]
2,1.3334222281485432E-4,abstruse[J]
0,0.0,abstruser[N]
0,0.0,absurd[J]
0,0.0,absurdity[N]
0,0.0,absurdly[R]
1,6.667111140742716E-5,abudah[N]
0,0.0,abundance[N]
1,6.667111140742716E-5,abundant[J]
0,0.0,abuse[N]
0,0.0,abuse[V]
1,6.667111140742716E-5,abused[J]
0,0.0,abusive[J]
1,6.667111140742716E-5,abydo[N]
1,6.667111140742716E-5,abyss[N]
0,0.0,abyssinia[N]
0,0.0,academic[J]
4,2.6668444562970864E-4,academie[N]
4,2.6668444562970864E-4,academy[N]
1,6.667111140742716E-5,accede[V]
3,2.000133342222815E-4,accent[N]
7,4.6669777985199013E-4,accept[V]
2,1.3334222281485432E-4,acceptable[J]
1,6.667111140742716E-5,acceptance[N]
1,6.667111140742716E-5,acceptation[N]
0,0.0,access[N]
0,0.0,accessible[J]
0,0.0,accession[N]
1,6.667111140742716E-5,accident[N]
0,0.0,accidental[J]
0,0.0,accidentally[R]
1,6.667111140742716E-5,accidently[R]
1,6.667111140742716E-5,acclaimed[J]
1,6.667111140742716E-5,accom[N]
0,0.0,accommodate[V]
0,0.0,accommodation[N]
23,0.0015334355623708247,accompaniment[N]
1,6.667111140742716E-5,accompanist[N]
33,0.002200146676445096,accompany[V]
6,4.00026668444563E-4,accomplish[V]
3,2.000133342222815E-4,accomplished[J]
1,6.667111140742716E-5,accomplishment[N]
4,2.6668444562970864E-4,accord[N]
2,1.3334222281485432E-4,accord[V]
3,2.000133342222815E-4,accordance[N]
6,4.00026668444563E-4,accordingly[R]
1,6.667111140742716E-5,accost[V]
4,2.6668444562970864E-4,account[N]
0,0.0,account[V]
0,0.0,accoutred[J]
1,6.667111140742716E-5,accredit[V]
0,0.0,accumulate[V]
1,6.667111140742716E-5,accuracy[N]
0,0.0,accurate[J]
0,0.0,accurately[R]
0,0.0,accuse[V]
0,0.0,accusingly[R]
7,4.6669777985199013E-4,accustom[V]
1,6.667111140742716E-5,accustomed[J]
0,0.0,achan[N]
1,6.667111140742716E-5,achate[N]
1,6.667111140742716E-5,ache[N]
0,0.0,ache[V]
0,0.0,achenbach[N]
6,4.00026668444563E-4,achieve[V]
1,6.667111140742716E-5,achievement[N]
1,6.667111140742716E-5,achille[N]
0,0.0,acidly[R]
1,6.667111140742716E-5,acis[N]
4,2.6668444562970864E-4,acknowledge[V]
1,6.667111140742716E-5,acknowledged[J]
0,0.0,acknowledgement[N]
0,0.0,acknowledgment[N]
3,2.000133342222815E-4,acquaint[V]
2,1.3334222281485432E-4,acquaintance[N]
0,0.0,acquiesce[N]
1,6.667111140742716E-5,acquire[V]
0,0.0,acquirement[N]
1,6.667111140742716E-5,acquisition[N]
0,0.0,acquit[V]
0,0.0,acre[N]
1,6.667111140742716E-5,acrimonious[J]
0,0.0,acrobat[N]
0,0.0,acrogen[N]
2,1.3334222281485432E-4,across[I]
7,4.6669777985199013E-4,acting[N]
6,4.00026668444563E-4,action[N]
0,0.0,activate[V]
4,2.6668444562970864E-4,active[J]
1,6.667111140742716E-5,activity[N]
18,0.0012000800053336889,actor[N]
8,5.333688912594173E-4,actress[N]
0,0.0,actual[J]
4,2.6668444562970864E-4,actually[R]
1,6.667111140742716E-5,actuate[V]
1,6.667111140742716E-5,acumen[N]
0,0.0,acute[J]
1,6.667111140742716E-5,adagio[N]
0,0.0,adam[F]
3,2.000133342222815E-4,adam[N]
4,2.6668444562970864E-4,adapt[V]
3,2.000133342222815E-4,adaptation[N]
0,0.0,addendum[N]
0,0.0,addington[J]
1,6.667111140742716E-5,addio[F]
1,6.667111140742716E-5,addison[N]
4,2.6668444562970864E-4,addition[N]
2,1.3334222281485432E-4,additional[J]
3,2.000133342222815E-4,address[N]
2,1.3334222281485432E-4,address[V]
1,6.667111140742716E-5,adelaide[N]
2,1.3334222281485432E-4,adelia[N]
1,6.667111140742716E-5,adelina[N]
0,0.0,adeline[N]
1,6.667111140742716E-5,adelmorn[J]
1,6.667111140742716E-5,ademira[N]
0,0.0,adept[J]
3,2.000133342222815E-4,adequate[J]
0,0.0,adequately[R]
0,0.0,adhere[V]
1,6.667111140742716E-5,adherent[N]
0,0.0,adhering[J]
1,6.667111140742716E-5,adieux[N]
2,1.3334222281485432E-4,adina[N]
1,6.667111140742716E-5,adjective[N]
1,6.667111140742716E-5,adjoining[J]
0,0.0,adjourn[V]
1,6.667111140742716E-5,adjunct[N]
0,0.0,adjutant-genera[N]
0,0.0,adjutant[J]
0,0.0,admikal[J]
0,0.0,administer[V]
0,0.0,administr[V]
0,0.0,administration[N]
10,6.667111140742716E-4,admirable[J]
9,6.000400026668444E-4,admirably[R]
0,0.0,admiral[J]
0,0.0,admiral[N]
0,0.0,admiralty[N]
13,8.667244482965531E-4,admiration[N]
3,2.000133342222815E-4,admire[F]
0,0.0,admire[N]
7,4.6669777985199013E-4,admire[V]
2,1.3334222281485432E-4,admirer[N]
2,1.3334222281485432E-4,admission[N]
8,5.333688912594173E-4,admit[V]
0,0.0,admittance[N]
0,0.0,admittedly[R]
0,0.0,admonition[N]
0,0.0,adolescence[N]
1,6.667111140742716E-5,adolf[J]
2,1.3334222281485432E-4,adolphe[N]
0,0.0,adonis[N]
3,2.000133342222815E-4,adopt[V]
1,6.667111140742716E-5,adorable[J]
0,0.0,adoration[N]
0,0.0,adore[V]
1,6.667111140742716E-5,adorer[N]
0,0.0,adorn[V]
0,0.0,adorning[N]
0,0.0,adour[N]
1,6.667111140742716E-5,adrian[J]
0,0.0,adroit[J]
0,0.0,adroitness[N]
1,6.667111140742716E-5,adult[J]
0,0.0,adult[N]
2,1.3334222281485432E-4,advance[N]
2,1.3334222281485432E-4,advance[V]
1,6.667111140742716E-5,advanced[J]
0,0.0,advancement[N]
9,6.000400026668444E-4,advantage[N]
2,1.3334222281485432E-4,advent[N]
1,6.667111140742716E-5,adventure[N]
0,0.0,adventurer[N]
0,0.0,adversary[N]
0,0.0,adverse[J]
1,6.667111140742716E-5,adversely[R]
1,6.667111140742716E-5,adversity[N]
1,6.667111140742716E-5,advertise[V]
0,0.0,advertised[J]
2,1.3334222281485432E-4,advertisement[N]
2,1.3334222281485432E-4,advice[N]
1,6.667111140742716E-5,advisable[J]
0,0.0,advise[V]
0,0.0,advocate[N]
0,0.0,aesop[N]
1,6.667111140742716E-5,aeternam[N]
0,0.0,aether[N]
1,6.667111140742716E-5,afar[N]
2,1.3334222281485432E-4,affable[J]
3,2.000133342222815E-4,affair[N]
5,3.333555570371358E-4,affect[V]
0,0.0,affectation[N]
2,1.3334222281485432E-4,affection[N]
2,1.3334222281485432E-4,affectionate[J]
0,0.0,affectionately[R]
0,0.0,affirm[V]
0,0.0,affirmative[J]
0,0.0,affix[V]
0,0.0,afflict[V]
1,6.667111140742716E-5,affliction[N]
6,4.00026668444563E-4,afford[V]
1,6.667111140742716E-5,affrighted[J]
0,0.0,afler[R]
1,6.667111140742716E-5,afloat[R]
1,6.667111140742716E-5,aforementioned[J]
0,0.0,aforesaid[J]
3,2.000133342222815E-4,afraid[J]
0,0.0,africa[N]
0,0.0,africa[V]
0,0.0,african[J]
0,0.0,afrique[J]
0,0.0,afrissa[N]
0,0.0,afternone[N]
11,7.333822254816988E-4,afternoon[N]
2,1.3334222281485432E-4,afterpiece[N]
0,0.0,afterw[F]
1,6.667111140742716E-5,afterward[R]
23,0.0015334355623708247,afterwards[R]
0,0.0,afteryear[N]
0,0.0,againe[N]
3,2.000133342222815E-4,aged[J]
1,6.667111140742716E-5,agency[N]
1,6.667111140742716E-5,agent[N]
0,0.0,aggravate[V]
1,6.667111140742716E-5,agile[J]
4,2.6668444562970864E-4,agility[N]
1,6.667111140742716E-5,agitation[N]
0,0.0,agne[N]
0,0.0,agne[V]
0,0.0,agnes[F]
1,6.667111140742716E-5,agnesus[N]
1,6.667111140742716E-5,agonised[J]
1,6.667111140742716E-5,agony[N]
9,6.000400026668444E-4,agree[V]
2,1.3334222281485432E-4,agreeable[J]
0,0.0,agreeably[R]
0,0.0,agreement[N]
1,6.667111140742716E-5,agremen[N]
0,0.0,agricultural[J]
0,0.0,agriculturalist[N]
0,0.0,agriculture[N]
0,0.0,agrippa[N]
0,0.0,ahusive[J]
1,6.667111140742716E-5,aiblinger[N]
1,6.667111140742716E-5,aickin[N]
1,6.667111140742716E-5,aida[F]
0,0.0,aikman[N]
0,0.0,aimard[N]
0,0.0,ainsworth[N]
0,0.0,airlie[N]
0,0.0,aisle[N]
0,0.0,ajax[N]
0,0.0,akakievich[J]
0,0.0,akaky[J]
0,0.0,akenside[N]
0,0.0,akenside[R]
0,0.0,alacrity[N]
0,0.0,alan[J]
0,0.0,alarm[N]
1,6.667111140742716E-5,alarm[V]
2,1.3334222281485432E-4,alas[U]
0,0.0,alava[N]
1,6.667111140742716E-5,albani[N]
4,2.6668444562970864E-4,albanus[N]
1,6.667111140742716E-5,albeniz[N]
1,6.667111140742716E-5,alberich[N]
7,4.6669777985199013E-4,albert[N]
0,0.0,albion[N]
1,6.667111140742716E-5,alboni[F]
3,2.000133342222815E-4,albonus[N]
0,0.0,album[N]
2,1.3334222281485432E-4,alceste[N]
3,2.000133342222815E-4,alcock[N]
0,0.0,alderman[N]
0,0.0,aldington[N]
0,0.0,aleppo[N]
2,1.3334222281485432E-4,alert[J]
0,0.0,alethea[I]
1,6.667111140742716E-5,alexander[J]
1,6.667111140742716E-5,alexander[N]
2,1.3334222281485432E-4,alexandra[N]
0,0.0,alfieri[N]
0,0.0,alford[N]
4,2.6668444562970864E-4,alfr[V]
0,0.0,alfred[J]
1,6.667111140742716E-5,alfredo[N]
0,0.0,algebra[N]
0,0.0,algernon[N]
0,0.0,algier[N]
2,1.3334222281485432E-4,alhambra[N]
1,6.667111140742716E-5,aliberti[F]
1,6.667111140742716E-5,alibertus[N]
0,0.0,alice[F]
1,6.667111140742716E-5,alice[N]
1,6.667111140742716E-5,alice[V]
0,0.0,alick[I]
0,0.0,alick[N]
1,6.667111140742716E-5,alight[V]
3,2.000133342222815E-4,alike[R]
1,6.667111140742716E-5,alive[J]
1,6.667111140742716E-5,all-absorbing[J]
0,0.0,all-devouring[J]
0,0.0,all-night[J]
0,0.0,allan[N]
1,6.667111140742716E-5,alleged[J]
0,0.0,allegiance[N]
1,6.667111140742716E-5,allegory[N]
2,1.3334222281485432E-4,allegro[N]
0,0.0,allen[N]
0,0.0,aller[F]
0,0.0,alleviation[N]
0,0.0,alley[N]
0,0.0,allgemeine[N]
0,0.0,alliance[N]
0,0.0,allin[N]
0,0.0,allmost[I]
0,0.0,allmost[N]
2,1.3334222281485432E-4,allot[V]
0,0.0,alloud[N]
18,0.0012000800053336889,allow[V]
0,0.0,allowance[N]
3,2.000133342222815E-4,allude[V]
1,6.667111140742716E-5,allusion[N]
0,0.0,ally[N]
3,2.000133342222815E-4,ally[V]
2,1.3334222281485432E-4,alma[J]
0,0.0,almanac[N]
0,0.0,almanack[N]
0,0.0,almaviva[N]
34,0.0022668177878525236,almost[R]
0,0.0,alms[N]
0,0.0,almshouse[N]
12,8.00053336889126E-4,alone[R]
6,4.00026668444563E-4,along[I]
1,6.667111140742716E-5,along[R]
2,1.3334222281485432E-4,alongside[I]
4,2.6668444562970864E-4,aloud[R]
0,0.0,alphabet[N]
0,0.0,alpherion[N]
0,0.0,alpine[J]
23,0.0015334355623708247,already[R]
81,0.0054003600240016,also[R]
0,0.0,alta[F]
5,3.333555570371358E-4,altar[N]
0,0.0,altenburg[N]
4,2.6668444562970864E-4,alter[V]
1,6.667111140742716E-5,alteration[N]
1,6.667111140742716E-5,alternate[J]
2,1.3334222281485432E-4,alternately[R]
0,0.0,alternative[N]
1,6.667111140742716E-5,althorn[N]
28,0.0018667911194079605,although[I]
1,6.667111140742716E-5,alto[J]
3,2.000133342222815E-4,alto[N]
6,4.00026668444563E-4,altogether[R]
0,0.0,alvanley[N]
1,6.667111140742716E-5,alvarez[N]
1,6.667111140742716E-5,alvise[N]
46,0.0030668711247416494,always[R]
1,6.667111140742716E-5,alwyne[N]
0,0.0,alzire[N]
1,6.667111140742716E-5,amabile[F]
0,0.0,amain[N]
0,0.0,amalgama[N]
0,0.0,amant[J]
0,0.0,amanuensis[N]
1,6.667111140742716E-5,amass[V]
10,6.667111140742716E-4,amateur[J]
4,2.6668444562970864E-4,amateur[N]
0,0.0,amaze[V]
1,6.667111140742716E-5,amazement[N]
2,1.3334222281485432E-4,amazing[J]
0,0.0,ambassa[N]
0,0.0,ambassador[N]
1,6.667111140742716E-5,ambassadress[N]
1,6.667111140742716E-5,ambition[N]
1,6.667111140742716E-5,ambitious[J]
0,0.0,amboy[N]
1,6.667111140742716E-5,ambroise[V]
0,0.0,ambrose[N]
0,0.0,amelia[F]
0,0.0,amelia[N]
1,6.667111140742716E-5,amen[I]
1,6.667111140742716E-5,amen[N]
13,8.667244482965531E-4,america[N]
5,3.333555570371358E-4,american[J]
2,1.3334222281485432E-4,american[N]
1,6.667111140742716E-5,amfortis[N]
2,1.3334222281485432E-4,amherst[N]
1,6.667111140742716E-5,amhia[N]
0,0.0,amiability[N]
2,1.3334222281485432E-4,amiable[J]
1,6.667111140742716E-5,amicably[R]
9,6.000400026668444E-4,amid[I]
4,2.6668444562970864E-4,amidst[I]
0,0.0,aminta[V]
0,0.0,ammergau[N]
0,0.0,ammunition[N]
22,0.0014667644509633977,among[I]
0,0.0,amonge[N]
5,3.333555570371358E-4,amongst[I]
3,2.000133342222815E-4,amore[N]
6,4.00026668444563E-4,amount[N]
